flight_id,primary,secondary,combined_code,confidence,valid,is_premature,burst_pres,launch_time,burst_height_m
941,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,46.7,2026-01-02 11:40:22+00:00,20950.0
942,Balloon Burst,Strong Shear,BUR-SHR-100,0.94,True,True,48.5,2026-01-02 11:35:29+00:00,20702.0
943,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,122.1,2026-01-02 11:30:36+00:00,15442.0
945,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.93,True,False,6.0,2026-01-02 23:35:00+00:00,34247.0
946,Balloon Burst,Strong Shear,BUR-SHR-100,0.82,True,False,22.0,2026-01-03 23:43:52+00:00,25546.0
949,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.78,True,False,9.9,2026-01-03 11:34:23+00:00,30836.0
950,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,15.7,2026-01-03 23:49:22+00:00,27806.0
951,Balloon Burst,Strong Shear,BUR-SHR-100,0.98,True,False,20.8,2026-01-03 11:42:04+00:00,25843.0
952,Balloon Burst,Strong Shear,BUR-SHR-100,0.84,True,False,19.7,2026-01-03 23:35:24+00:00,26297.0
953,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,38.4,2026-01-03 11:32:03+00:00,22087.0
954,Balloon Burst,Strong Shear,BUR-SHR-100,0.93,True,True,31.5,2026-01-03 23:36:00+00:00,23246.0
955,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.99,True,True,68.3,2026-01-03 11:35:17+00:00,18714.0
956,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,416.6,2026-01-03 23:30:45+00:00,7259.0
957,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.96,True,True,137.5,2026-01-03 11:30:38+00:00,14746.0
958,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,True,76.0,2026-01-04 11:56:00+00:00,18117.0
959,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.81,True,False,10.1,2026-01-04 11:31:10+00:00,30750.0
960,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,12.5,2026-01-04 11:40:33+00:00,29299.0
961,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.78,True,True,37.2,2026-01-04 11:40:34+00:00,22317.0
962,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.95,True,True,90.4,2026-01-04 11:36:47+00:00,17133.0
963,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,59.3,2026-01-04 11:41:46+00:00,19545.0
965,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.8,True,False,11.6,2026-01-04 23:31:51+00:00,29773.0
966,Balloon Burst,Deep Convection,BUR-CNB-100,0.97,True,False,16.6,2026-01-04 23:33:54+00:00,27446.0
967,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.87,True,False,10.1,2026-01-04 23:32:39+00:00,30676.0
968,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.96,True,False,6.7,2026-01-04 23:38:17+00:00,33450.0
969,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,43.3,2026-01-05 00:00:16+00:00,21389.0
970,Temperature KO,Cold Point Tropopause,TMP-CPT-UNK,0.86,True,True,90.6,2026-01-05 11:38:41+00:00,17128.0
971,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,10.9,2026-01-05 11:31:23+00:00,30249.0
974,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,63.9,2026-01-05 11:35:39+00:00,19115.0
975,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.97,True,True,102.8,2026-01-05 11:30:23+00:00,16395.0
976,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.94,True,False,14.9,2026-01-05 23:36:19+00:00,28101.0
977,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.8,True,False,11.3,2026-01-06 00:18:29+00:00,29937.0
978,Balloon Burst,Deep Convection,BUR-CNB-100,0.99,True,False,14.9,2026-01-05 23:32:31+00:00,28121.0
980,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.93,True,False,7.1,2026-01-05 23:36:37+00:00,33124.0
982,Balloon Burst,Strong Shear,BUR-SHR-100,1.0,True,False,18.4,2026-01-06 23:47:30+00:00,26677.0
984,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.6,2026-01-06 23:38:54+00:00,29755.0
985,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.81,True,False,13.4,2026-01-06 11:33:12+00:00,28854.0
987,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,12.8,2026-01-06 11:46:13+00:00,29121.0
989,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.88,True,False,12.3,2026-01-06 11:42:34+00:00,29431.0
991,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,57.8,2026-01-06 11:36:11+00:00,19660.0
993,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,45.0,2026-01-06 11:30:30+00:00,21107.0
994,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,268.1,2026-01-07 11:33:39+00:00,10469.0
995,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,10.5,2026-01-07 11:30:51+00:00,30469.0
996,Temperature KO,Unknown,TMP-UNK-UNK,0.0,False,True,610.2,2026-01-07 11:53:32+00:00,4268.0
997,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,43.1,2026-01-07 11:39:24+00:00,21426.0
998,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.99,True,True,67.5,2026-01-07 11:35:32+00:00,18782.0
999,Balloon Burst,Strong Shear,BUR-SHR-100,0.93,True,True,136.2,2026-01-07 11:32:20+00:00,14787.0
1000,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.97,True,True,111.9,2026-01-07 23:48:04+00:00,15888.0
1001,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.96,True,False,12.0,2026-01-07 23:33:32+00:00,29595.0
1002,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.4,2026-01-07 23:38:53+00:00,29936.0
1003,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.92,True,False,11.9,2026-01-07 23:34:46+00:00,29639.0
1004,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.94,True,False,7.0,2026-01-07 23:35:30+00:00,33173.0
1005,Balloon Burst,Strong Shear,BUR-SHR-100,0.98,True,True,55.4,2026-01-07 23:32:05+00:00,19918.0
1006,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.79,True,True,53.0,2026-01-08 23:46:58+00:00,20169.0
1007,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,92.0,2026-01-08 11:52:06+00:00,17057.0
1009,Balloon Burst,Strong Shear,BUR-SHR-100,0.77,True,True,37.0,2026-01-08 11:30:47+00:00,22290.0
1013,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.85,True,False,18.4,2026-01-08 11:47:36+00:00,26785.0
1014,Balloon Burst,Strong Shear,BUR-SHR-100,0.97,True,True,69.7,2026-01-08 23:35:22+00:00,18586.0
1015,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,79.8,2026-01-08 11:35:57+00:00,17851.0
1016,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.9,True,True,32.5,2026-01-08 23:31:15+00:00,23113.0
1017,Temperature KO,Cold Point Tropopause,TMP-CPT-UNK,0.91,True,True,199.7,2026-01-08 11:35:53+00:00,12457.0
1018,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.78,True,True,226.2,2026-01-09 23:45:32+00:00,11600.0
1019,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,88.9,2026-01-09 11:34:09+00:00,17247.0
1021,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.88,True,False,10.6,2026-01-09 11:44:21+00:00,30423.0
1022,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.91,True,False,10.5,2026-01-09 23:42:05+00:00,30453.0
1024,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.91,True,False,14.9,2026-01-09 23:37:26+00:00,28134.0
1025,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,51.5,2026-01-09 11:34:58+00:00,20360.0
1028,Not Specified,Strong Shear,UNK-SHR-UNK,1.0,True,True,109.3,2026-01-09 23:32:57+00:00,16065.0
1029,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,70.0,2026-01-09 11:31:12+00:00,18588.0
1030,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.99,True,False,15.3,2026-01-10 23:43:24+00:00,27914.0
1031,Balloon Burst,Strong Shear,BUR-SHR-100,0.98,True,False,12.0,2026-01-10 23:41:16+00:00,29580.0
1032,Balloon Burst,Strong Shear,BUR-SHR-100,0.92,True,False,22.9,2026-01-10 23:44:31+00:00,25319.0
1033,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.93,True,False,11.0,2026-01-10 23:31:31+00:00,30140.0
1035,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.96,True,True,128.9,2026-01-10 23:38:39+00:00,15096.0
1036,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,1.0,True,False,15.3,2026-01-11 11:39:19+00:00,27953.0
1037,Balloon Burst,Strong Shear,BUR-SHR-100,0.95,True,True,74.3,2026-01-11 11:31:48+00:00,18254.0
1038,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.85,True,False,10.9,2026-01-11 11:44:16+00:00,30215.0
1039,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.94,True,False,13.0,2026-01-11 11:42:34+00:00,29066.0
1041,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,50.4,2026-01-11 11:32:34+00:00,20440.0
1044,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,1.0,True,False,12.5,2026-01-11 23:43:29+00:00,29312.0
1046,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.96,True,False,14.4,2026-01-11 23:36:19+00:00,28335.0
1047,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,406.8,2026-01-11 23:33:32+00:00,7460.0
1049,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.89,True,False,20.2,2026-01-12 11:30:58+00:00,26150.0
1050,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.98,True,False,14.2,2026-01-12 11:45:11+00:00,28394.0
1051,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,60.8,2026-01-12 11:38:51+00:00,19381.0
1052,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.97,True,False,7.8,2026-01-12 11:35:38+00:00,32458.0
1053,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,50.9,2026-01-12 11:30:48+00:00,20409.0
1054,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,50.4,2026-01-12 23:47:56+00:00,20439.0
1055,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.96,True,False,8.9,2026-01-12 23:39:20+00:00,31559.0
1056,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.77,True,False,12.1,2026-01-12 23:40:04+00:00,29564.0
1057,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.95,True,False,11.0,2026-01-12 23:34:12+00:00,30142.0
1058,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.85,True,True,38.3,2026-01-12 23:36:37+00:00,22129.0
1059,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,16.5,2026-01-13 23:35:27+00:00,27367.0
1060,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,16.2,2026-01-13 11:45:39+00:00,27528.0
1061,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.89,True,False,17.5,2026-01-13 23:33:50+00:00,27040.0
1064,Balloon Burst,Deep Convection,BUR-CNB-100,0.92,True,False,18.4,2026-01-13 11:39:44+00:00,26753.0
1065,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.81,True,True,33.6,2026-01-13 23:34:03+00:00,22946.0
1066,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,63.7,2026-01-13 11:41:30+00:00,19122.0
1067,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.96,True,False,7.5,2026-01-13 23:36:18+00:00,32706.0
1068,Balloon Burst,Deep Convection,BUR-CNB-100,0.95,True,True,119.4,2026-01-13 11:36:18+00:00,15581.0
1069,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.8,True,True,35.2,2026-01-13 23:30:35+00:00,22636.0
1072,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,10.0,2026-01-14 23:32:31+00:00,30760.0
1073,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,60.1,2026-01-15 11:35:29+00:00,19440.0
1074,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.95,True,False,9.3,2026-01-14 23:35:46+00:00,31204.0
1075,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.96,True,True,87.7,2026-01-15 11:30:21+00:00,17306.0
1076,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.75,True,True,60.7,2026-01-14 23:35:38+00:00,19306.0
1077,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.98,True,False,14.7,2026-01-17 11:42:52+00:00,28196.0
1078,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.79,True,True,53.7,2026-01-16 23:46:05+00:00,20064.0
1079,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.92,True,True,45.0,2026-01-16 11:34:05+00:00,21103.0
1080,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,393.9,2026-01-15 23:44:01+00:00,7683.0
1082,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,12.4,2026-01-17 11:31:23+00:00,29377.0
1084,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.81,True,False,10.1,2026-01-16 11:31:22+00:00,30772.0
1085,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,12.1,2026-01-15 23:33:01+00:00,29473.0
1086,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.95,True,False,9.6,2026-01-15 11:31:09+00:00,31068.0
1087,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,True,60.6,2026-01-10 11:32:13+00:00,19433.0
1088,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.99,True,False,11.8,2026-01-17 11:36:18+00:00,29642.0
1089,Balloon Burst,Deep Convection,BUR-CNB-100,0.98,True,False,11.9,2026-01-16 23:37:00+00:00,29670.0
1091,Balloon Burst,Strong Shear,BUR-SHR-100,0.97,True,False,22.3,2026-01-15 23:49:37+00:00,25453.0
1092,Balloon Burst,Strong Shear,BUR-SHR-100,1.0,True,False,13.1,2026-01-15 11:40:34+00:00,28974.0
1093,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.91,True,False,12.7,2026-01-10 11:36:03+00:00,29201.0
1094,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.82,True,False,18.0,2026-01-17 11:32:36+00:00,26849.0
1095,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.85,True,False,12.5,2026-01-16 23:39:20+00:00,29291.0
1096,Balloon Burst,Strong Shear,BUR-SHR-100,0.82,True,True,35.2,2026-01-16 11:41:06+00:00,22621.0
1099,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.92,True,False,13.7,2026-01-10 11:39:52+00:00,28661.0
1100,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,7.8,2026-01-17 11:35:36+00:00,32428.0
1101,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.84,True,False,7.7,2026-01-16 23:40:55+00:00,32427.0
1102,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.87,True,False,9.6,2026-01-16 11:35:40+00:00,31060.0
1103,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.81,True,False,19.1,2026-01-15 23:35:34+00:00,26503.0
1104,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.93,True,True,86.9,2026-01-10 11:35:31+00:00,17375.0
1107,Ascent Stop,Slow Ascent,ASC-ASN-UNK,1.0,True,True,384.8,2026-01-16 11:32:04+00:00,7885.0
1108,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,50.0,2026-01-15 23:31:41+00:00,20530.0
1110,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,10.7,2026-01-18 23:32:39+00:00,30342.0
1112,Balloon Burst,Strong Shear,BUR-SHR-100,0.95,True,False,7.8,2026-01-18 23:37:03+00:00,32393.0
1113,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,458.9,2026-01-19 11:41:41+00:00,6503.0
1114,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.98,True,False,8.6,2026-01-19 11:35:00+00:00,31770.0
1115,Balloon Burst,Deep Convection,BUR-CNB-100,0.99,True,False,12.8,2026-01-19 11:37:07+00:00,29164.0
1117,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.93,True,False,8.5,2026-01-19 11:37:08+00:00,31849.0
1119,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.89,True,False,17.1,2026-01-19 23:44:24+00:00,27172.0
1120,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.95,True,False,11.3,2026-01-19 23:31:36+00:00,29914.0
1121,Balloon Burst,Deep Convection,BUR-CNB-100,1.0,True,False,13.4,2026-01-19 23:46:08+00:00,28823.0
1122,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.87,True,False,10.0,2026-01-19 23:33:47+00:00,30741.0
1123,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.87,True,False,11.7,2026-01-19 23:36:25+00:00,29679.0
1124,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,59.2,2026-01-19 23:37:16+00:00,19478.0
1125,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,360.2,2026-01-20 23:49:16+00:00,8350.0
1126,Balloon Burst,Strong Shear,BUR-SHR-100,0.99,True,True,102.0,2026-01-20 11:55:21+00:00,16418.0
1127,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.91,True,False,10.5,2026-01-20 23:35:36+00:00,30463.0
1128,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,39.9,2026-01-20 11:31:37+00:00,21875.0
1130,Balloon Burst,Deep Convection,BUR-CNB-100,0.93,True,False,14.0,2026-01-20 11:29:08+00:00,28513.0
1131,Balloon Burst,Strong Shear,BUR-SHR-100,0.85,True,False,26.0,2026-01-20 11:34:00+00:00,24493.0
1133,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,74.1,2026-01-20 11:35:59+00:00,18223.0
1135,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,59.4,2026-01-20 11:31:59+00:00,19512.0
1137,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.89,True,False,11.5,2026-01-21 11:31:22+00:00,29840.0
1139,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.85,True,False,12.3,2026-01-22 11:31:34+00:00,29384.0
1141,Balloon Burst,Deep Convection,BUR-CNB-100,0.93,True,False,16.6,2026-01-22 11:28:57+00:00,27400.0
1142,Balloon Burst,Strong Shear,BUR-SHR-100,0.92,True,False,22.0,2026-01-22 23:38:26+00:00,25572.0
1143,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.75,True,False,15.4,2026-01-22 11:35:18+00:00,27846.0
1144,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.9,2026-01-22 23:35:28+00:00,29577.0
1145,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,57.9,2026-01-22 11:35:49+00:00,19659.0
1146,Balloon Burst,Strong Shear,BUR-SHR-100,0.93,True,True,92.8,2026-01-22 23:35:12+00:00,16977.0
1147,Balloon Burst,Strong Shear,BUR-SHR-100,0.9,True,True,103.4,2026-01-22 11:31:06+00:00,16386.0
1148,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,33.5,2026-01-24 23:49:50+00:00,22901.0
1149,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.79,True,False,10.6,2026-01-24 23:31:30+00:00,30446.0
1151,Balloon Burst,Strong Shear,BUR-SHR-100,0.86,True,False,14.8,2026-01-24 23:37:56+00:00,28176.0
1152,Balloon Burst,Strong Shear,BUR-SHR-100,0.91,True,False,7.6,2026-01-24 23:35:28+00:00,32641.0
1153,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.79,True,True,125.8,2026-01-24 23:37:29+00:00,15268.0
1154,Balloon Burst,Strong Shear,BUR-SHR-100,1.0,True,True,59.9,2026-01-25 23:35:19+00:00,19454.0
1155,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,15.3,2026-01-25 11:41:01+00:00,27926.0
1156,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,48.1,2026-01-25 23:32:09+00:00,20757.0
1157,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.85,True,False,10.7,2026-01-25 11:33:32+00:00,30352.0
1158,Balloon Burst,Deep Convection,BUR-CNB-100,0.98,True,False,11.0,2026-01-25 23:34:08+00:00,30160.0
1159,Balloon Burst,Deep Convection,BUR-CNB-100,0.95,True,True,59.5,2026-01-25 11:37:05+00:00,19512.0
1162,Balloon Burst,Strong Shear,BUR-SHR-100,0.85,True,True,31.8,2026-01-25 23:35:37+00:00,23231.0
1163,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,57.0,2026-01-25 11:35:24+00:00,19760.0
1164,Ascent Stop,Slow Ascent,ASC-ASN-UNK,1.0,True,True,198.5,2026-01-25 23:40:11+00:00,12497.0
1165,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.94,True,True,127.2,2026-01-25 11:30:31+00:00,14761.0
1166,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,441.5,2026-01-26 23:49:30+00:00,6843.0
1167,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,51.9,2026-01-26 11:47:27+00:00,20286.0
1168,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.4,2026-01-26 23:36:40+00:00,29974.0
1169,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.9,2026-01-26 11:31:23+00:00,29647.0
1170,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,13.3,2026-01-26 23:32:30+00:00,28858.0
1171,Balloon Burst,Deep Convection,BUR-CNB-100,0.99,True,True,62.1,2026-01-26 11:38:23+00:00,19241.0
1172,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.93,True,False,11.9,2026-01-26 23:32:49+00:00,29626.0
1175,Ascent Stop,Strong Shear,ASC-SHR-UNK,0.82,True,True,36.8,2026-01-26 11:35:49+00:00,22335.0
1176,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,37.5,2026-01-26 23:31:04+00:00,22205.0
1177,Balloon Burst,Strong Shear,BUR-SHR-100,0.98,True,True,123.1,2026-01-26 11:30:54+00:00,15409.0
1178,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,44.5,2025-12-24 11:33:19+00:00,21205.0
1179,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,45.0,2025-12-12 23:44:40+00:00,21086.0
1181,Balloon Burst,Strong Shear,BUR-SHR-100,0.92,True,False,14.6,2025-12-24 11:41:34+00:00,28289.0
1182,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,15.4,2025-12-12 23:33:01+00:00,27882.0
1183,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,49.1,2025-12-12 11:32:02+00:00,20628.0
1184,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,571.9,2025-12-24 11:46:41+00:00,4784.0
1185,Balloon Burst,RH Freeze-out,BUR-FRZ-100,0.72,True,True,64.9,2025-12-22 11:39:44+00:00,18987.0
1187,Temperature KO,Cold Point Tropopause,TMP-CPT-UNK,0.91,True,True,273.7,2025-12-20 23:50:26+00:00,10362.0
1189,Balloon Burst,Strong Shear,BUR-SHR-100,0.98,True,True,61.8,2025-12-12 23:57:24+00:00,19297.0
1190,Balloon Burst,Strong Shear,BUR-SHR-100,0.82,True,False,19.5,2025-12-24 11:34:15+00:00,26412.0
1191,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,13.9,2025-12-12 23:36:52+00:00,28604.0
1192,Balloon Burst,Strong Shear,BUR-SHR-100,0.93,True,False,19.0,2025-12-12 11:43:00+00:00,26547.0
1194,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,8.4,2025-12-12 23:35:54+00:00,31922.0
1195,Ascent Stop,Slow Ascent,ASC-ASN-UNK,0.98,True,True,544.9,2025-12-12 11:34:20+00:00,5157.0
1196,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,48.4,2025-12-24 11:30:23+00:00,20715.0
1197,Not Specified,Strong Shear,UNK-SHR-UNK,0.93,True,False,27.5,2025-12-12 23:35:28+00:00,24112.0
1198,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,62.2,2025-12-12 11:31:16+00:00,19254.0
1202,Balloon Burst,Deep Convection,BUR-CNB-100,0.99,True,False,9.4,2026-01-27 23:43:46+00:00,31144.0
1206,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.3,2026-01-27 23:35:30+00:00,29931.0
1207,Balloon Burst,Deep Convection,BUR-CNB-100,0.91,True,True,61.7,2026-01-27 11:36:18+00:00,19312.0
1209,Ascent Stop,Unknown,ASC-UNK-UNK,0.0,False,True,66.0,2026-01-27 11:30:25+00:00,18923.0
1210,Not Specified,Unknown,UNK-UNK-UNK,0.0,False,True,490.4,2026-01-27 23:49:30+00:00,6030.0
1211,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,414.0,2026-01-28 23:47:30+00:00,7306.0
1212,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,427.0,2026-01-28 11:39:05+00:00,7050.0
1213,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.88,True,False,16.0,2026-01-28 23:41:54+00:00,27650.0
1214,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,9.9,2026-01-28 11:34:00+00:00,30811.0
1215,Balloon Burst,Strong Shear,BUR-SHR-100,0.99,True,False,10.6,2026-01-28 23:35:31+00:00,30431.0
1216,Balloon Burst,Strong Shear,BUR-SHR-100,0.97,True,False,12.9,2026-01-28 11:36:26+00:00,29045.0
1217,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,11.4,2026-01-28 23:33:17+00:00,29857.0
1218,Balloon Burst,Strong Shear,BUR-SHR-100,0.75,True,False,17.3,2026-01-28 11:49:30+00:00,27181.0
1219,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.97,True,False,7.7,2026-01-28 23:35:32+00:00,32590.0
1220,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.79,True,True,42.6,2026-01-28 11:35:41+00:00,21501.0
1221,Balloon Burst,Pressure Reversal,BUR-PRS-UNK,0.89,True,True,36.0,2026-01-28 23:30:38+00:00,22494.0
1222,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,True,118.3,2026-01-28 11:30:37+00:00,15629.0
1223,Balloon Burst,Unknown,BUR-UNK-100,0.0,False,False,21.0,2026-01-29 23:38:28+00:00,25845.0
1224,Balloon Burst,Cloud/Rain Layer,BUR-CLD-100,0.98,True,False,13.4,2026-01-29 23:31:19+00:00,28864.0
1225,Balloon Burst,Strong Shear,BUR-SHR-100,0.95,True,False,12.9,2026-01-29 11:30:49+00:00,29110.0
1226,Balloon Burst,Deep Convection,BUR-CNB-100,1.0,True,False,12.0,2026-01-29 23:32:59+00:00,29593.0
